rowID;ifile;kL;kF;mtype;mtypeString;fractionOfResistantNodes;aggoutput;obj;wiener_index_f;wiener_index_v;SL;SF;propagation_length_min_f;propagation_length_mean_f;propagation_length_max_f;propagation_length_min_v;propagation_length_mean_v;propagation_length_max_v;SFv;SLv
1703;TW-organicfood-20200813-Y2020;0;15;5;R50;0.5;0;18.025783103801;0;0;Int64[];[30, 73, 85, 152, 175, 194, 204, 239, 241, 260, 287, 292, 295, 329, 349];0;0;0;0;0;0;[30, 73, 85, 152, 175, 194, 204, 239, 241, 260, 287, 292, 295, 329, 349];Int64[]
1704;TW-organicfood-20200813-Y2020;0;15;5;R50;0.5;0;18.0059983941453;0;0;Int64[];[30, 73, 85, 152, 159, 175, 194, 204, 239, 241, 260, 287, 292, 295, 329];0;0;0;0;0;0;[30, 73, 85, 152, 159, 175, 194, 204, 239, 241, 260, 287, 292, 295, 329];Int64[]
1705;TW-organicfood-20200813-Y2020;0;15;5;R50;0.5;0;18.0074463331725;0;0;Int64[];[30, 73, 85, 152, 159, 175, 194, 204, 239, 241, 260, 287, 292, 329, 349];0;0;0;0;0;0;[30, 73, 85, 152, 159, 175, 194, 204, 239, 241, 260, 287, 292, 329, 349];Int64[]
1706;TW-organicfood-20200813-Y2020;0;15;5;R75;0.75;1;13.1925390371865;0.235006349206349;2.07769718789081;Int64[];[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 292, 295, 329, 337, 338];0;0.220993333333346;1.3748;1;1.43441333333329;3.107;[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 292, 295, 329, 337, 338];Int64[]
1707;TW-organicfood-20200813-Y2020;0;15;5;R75;0.75;0;13.1190218074314;0;0;Int64[];[30, 85, 93, 152, 159, 175, 194, 201, 204, 241, 260, 292, 295, 329, 338];0;0;0;0;0;0;[30, 85, 93, 152, 159, 175, 194, 201, 204, 241, 260, 292, 295, 329, 338];Int64[]
1708;TW-organicfood-20200813-Y2020;0;15;5;R75;0.75;0;13.1925390371865;0;0;Int64[];[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 292, 295, 329, 337, 338];0;0;0;0;0;0;[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 292, 295, 329, 337, 338];Int64[]
1709;TW-organicfood-20200813-Y2020;0;15;5;R75;0.75;0;13.1925390371865;0;0;Int64[];[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 292, 295, 329, 337, 338];0;0;0;0;0;0;[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 292, 295, 329, 337, 338];Int64[]
1710;TW-organicfood-20200813-Y2020;0;15;5;R75;0.75;0;13.1269892310207;0;0;Int64[];[30, 85, 152, 175, 194, 204, 239, 241, 260, 271, 292, 295, 329, 337, 338];0;0;0;0;0;0;[30, 85, 152, 175, 194, 204, 239, 241, 260, 271, 292, 295, 329, 337, 338];Int64[]
1711;TW-organicfood-20200813-Y2020;0;15;5;R75;0.75;0;13.1925390371865;0;0;Int64[];[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 292, 295, 329, 337, 338];0;0;0;0;0;0;[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 292, 295, 329, 337, 338];Int64[]
1712;TW-organicfood-20200813-Y2020;0;15;5;R75;0.75;0;13.1620907620937;0;0;Int64[];[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 271, 292, 295, 329, 338];0;0;0;0;0;0;[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 271, 292, 295, 329, 338];Int64[]
1713;TW-organicfood-20200813-Y2020;0;15;5;R75;0.75;0;13.1746753773969;0;0;Int64[];[30, 85, 143, 152, 159, 175, 194, 204, 239, 241, 260, 292, 295, 329, 338];0;0;0;0;0;0;[30, 85, 143, 152, 159, 175, 194, 204, 239, 241, 260, 292, 295, 329, 338];Int64[]
1714;TW-organicfood-20200813-Y2020;0;15;5;R75;0.75;0;13.1620907620937;0;0;Int64[];[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 271, 292, 295, 329, 338];0;0;0;0;0;0;[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 271, 292, 295, 329, 338];Int64[]
1715;TW-organicfood-20200813-Y2020;0;15;5;R75;0.75;0;13.1925390371865;0;0;Int64[];[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 292, 295, 329, 337, 338];0;0;0;0;0;0;[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 292, 295, 329, 337, 338];Int64[]
1716;TW-organicfood-20200813-Y2020;0;15;5;R75;0.75;0;13.1925390371865;0;0;Int64[];[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 292, 295, 329, 337, 338];0;0;0;0;0;0;[30, 85, 152, 159, 175, 194, 204, 239, 241, 260, 292, 295, 329, 337, 338];Int64[]
1717;TW-organicfood-20200813-Y2020;0;5;1;F;0;1;13.21149;1.04783535353535;1.36287356321839;Int64[];[28, 42, 204, 345, 367];0.6434;0.986940000000006;1.3399;0.9988;0.99988;1.0006;[28, 42, 204, 345, 367];Int64[]
1718;TW-organicfood-20200813-Y2020;0;5;1;F;0;0;13.21149;0;0;Int64[];[28, 42, 204, 345, 367];0;0;0;0;0;0;[28, 42, 204, 345, 367];Int64[]
1719;TW-organicfood-20200813-Y2020;0;5;1;F;0;0;13.21149;0;0;Int64[];[28, 42, 204, 345, 367];0;0;0;0;0;0;[28, 42, 204, 345, 367];Int64[]
1720;TW-organicfood-20200813-Y2020;0;5;1;F;0;0;13.21149;0;0;Int64[];[28, 42, 204, 345, 367];0;0;0;0;0;0;[28, 42, 204, 345, 367];Int64[]
1721;TW-organicfood-20200813-Y2020;0;5;1;F;0;0;13.21149;0;0;Int64[];[28, 42, 204, 345, 367];0;0;0;0;0;0;[28, 42, 204, 345, 367];Int64[]
1722;TW-organicfood-20200813-Y2020;0;5;1;F;0;0;13.14078;0;0;Int64[];[28, 42, 204, 337, 367];0;0;0;0;0;0;[28, 42, 204, 337, 367];Int64[]
1723;TW-organicfood-20200813-Y2020;0;5;1;F;0;0;13.21149;0;0;Int64[];[28, 42, 204, 345, 367];0;0;0;0;0;0;[28, 42, 204, 345, 367];Int64[]
1724;TW-organicfood-20200813-Y2020;0;5;1;F;0;0;13.21149;0;0;Int64[];[28, 42, 204, 345, 367];0;0;0;0;0;0;[28, 42, 204, 345, 367];Int64[]
1725;TW-organicfood-20200813-Y2020;0;5;1;F;0;0;13.21149;0;0;Int64[];[28, 42, 204, 345, 367];0;0;0;0;0;0;[28, 42, 204, 345, 367];Int64[]
1726;TW-organicfood-20200813-Y2020;0;5;1;F;0;0;13.21149;0;0;Int64[];[28, 42, 204, 345, 367];0;0;0;0;0;0;[28, 42, 204, 345, 367];Int64[]
1727;TW-organicfood-20200813-Y2020;0;5;1;F;0;0;13.21149;0;0;Int64[];[28, 42, 204, 345, 367];0;0;0;0;0;0;[28, 42, 204, 345, 367];Int64[]
1728;TW-organicfood-20200813-Y2020;0;5;2;T;0;1;150.35481;0.655960173160173;2.26479636892201;Int64[];[93, 145, 175, 204, 287];0.0012;0.549280000000005;1.4421;1.0005;1.82057999999969;2.0992;[93, 145, 175, 204, 287];Int64[]
1729;TW-organicfood-20200813-Y2020;0;5;2;T;0;0;150.35481;0;0;Int64[];[93, 145, 175, 204, 287];0;0;0;0;0;0;[93, 145, 175, 204, 287];Int64[]
1730;TW-organicfood-20200813-Y2020;0;5;2;T;0;0;147.5917;0;0;Int64[];[145, 175, 204, 241, 287];0;0;0;0;0;0;[145, 175, 204, 241, 287];Int64[]
1731;TW-organicfood-20200813-Y2020;0;5;2;T;0;0;150.35481;0;0;Int64[];[93, 145, 175, 204, 287];0;0;0;0;0;0;[93, 145, 175, 204, 287];Int64[]
1732;TW-organicfood-20200813-Y2020;0;5;2;T;0;0;150.35481;0;0;Int64[];[93, 145, 175, 204, 287];0;0;0;0;0;0;[93, 145, 175, 204, 287];Int64[]
1733;TW-organicfood-20200813-Y2020;0;5;2;T;0;0;150.35481;0;0;Int64[];[93, 145, 175, 204, 287];0;0;0;0;0;0;[93, 145, 175, 204, 287];Int64[]
1734;TW-organicfood-20200813-Y2020;0;5;2;T;0;0;150.35481;0;0;Int64[];[93, 145, 175, 204, 287];0;0;0;0;0;0;[93, 145, 175, 204, 287];Int64[]
1735;TW-organicfood-20200813-Y2020;0;5;2;T;0;0;150.35481;0;0;Int64[];[93, 145, 175, 204, 287];0;0;0;0;0;0;[93, 145, 175, 204, 287];Int64[]
1736;TW-organicfood-20200813-Y2020;0;5;2;T;0;0;150.35481;0;0;Int64[];[93, 145, 175, 204, 287];0;0;0;0;0;0;[93, 145, 175, 204, 287];Int64[]
1737;TW-organicfood-20200813-Y2020;0;5;2;T;0;0;150.35481;0;0;Int64[];[93, 145, 175, 204, 287];0;0;0;0;0;0;[93, 145, 175, 204, 287];Int64[]
1738;TW-organicfood-20200813-Y2020;0;5;2;T;0;0;150.35481;0;0;Int64[];[93, 145, 175, 204, 287];0;0;0;0;0;0;[93, 145, 175, 204, 287];Int64[]
1739;TW-organicfood-20200813-Y2020;0;5;3;O;0;1;82.46538;0.556892640692641;1.86179237923524;Int64[];[175, 204, 260, 295, 337];0.001;0.471619999999994;1.3591;1;1.06072000000001;1.2704;[175, 204, 260, 295, 337];Int64[]
1740;TW-organicfood-20200813-Y2020;0;5;3;O;0;0;82.45404;0;0;Int64[];[175, 204, 287, 295, 337];0;0;0;0;0;0;[175, 204, 287, 295, 337];Int64[]
1741;TW-organicfood-20200813-Y2020;0;5;3;O;0;0;82.45404;0;0;Int64[];[175, 204, 287, 295, 337];0;0;0;0;0;0;[175, 204, 287, 295, 337];Int64[]
1742;TW-organicfood-20200813-Y2020;0;5;3;O;0;0;82.38185;0;0;Int64[];[159, 175, 204, 295, 337];0;0;0;0;0;0;[159, 175, 204, 295, 337];Int64[]
1743;TW-organicfood-20200813-Y2020;0;5;3;O;0;0;82.45404;0;0;Int64[];[175, 204, 287, 295, 337];0;0;0;0;0;0;[175, 204, 287, 295, 337];Int64[]
1744;TW-organicfood-20200813-Y2020;0;5;3;O;0;0;82.45404;0;0;Int64[];[175, 204, 287, 295, 337];0;0;0;0;0;0;[175, 204, 287, 295, 337];Int64[]
1745;TW-organicfood-20200813-Y2020;0;5;3;O;0;0;82.45834;0;0;Int64[];[175, 204, 295, 337, 338];0;0;0;0;0;0;[175, 204, 295, 337, 338];Int64[]
1746;TW-organicfood-20200813-Y2020;0;5;3;O;0;0;82.38185;0;0;Int64[];[159, 175, 204, 295, 337];0;0;0;0;0;0;[159, 175, 204, 295, 337];Int64[]
1747;TW-organicfood-20200813-Y2020;0;5;3;O;0;0;82.46538;0;0;Int64[];[175, 204, 260, 295, 337];0;0;0;0;0;0;[175, 204, 260, 295, 337];Int64[]
1748;TW-organicfood-20200813-Y2020;0;5;3;O;0;0;82.45404;0;0;Int64[];[175, 204, 287, 295, 337];0;0;0;0;0;0;[175, 204, 287, 295, 337];Int64[]
1749;TW-organicfood-20200813-Y2020;0;5;3;O;0;0;82.37671;0;0;Int64[];[175, 194, 204, 295, 337];0;0;0;0;0;0;[175, 194, 204, 295, 337];Int64[]
1750;TW-organicfood-20200813-Y2020;0;5;5;R25;0.25;1;11.3070908677397;0.466328571428571;2.14433732809274;Int64[];[175, 194, 204, 287, 329];0.0002;0.399179999999993;1.3504;1.0041;1.47907999999983;2.1107;[175, 194, 204, 287, 329];Int64[]
1751;TW-organicfood-20200813-Y2020;0;5;5;R25;0.25;0;11.3070908677397;0;0;Int64[];[175, 194, 204, 287, 329];0;0;0;0;0;0;[175, 194, 204, 287, 329];Int64[]
1752;TW-organicfood-20200813-Y2020;0;5;5;R25;0.25;0;11.3070908677397;0;0;Int64[];[175, 194, 204, 287, 329];0;0;0;0;0;0;[175, 194, 204, 287, 329];Int64[]
1753;TW-organicfood-20200813-Y2020;0;5;5;R25;0.25;0;11.3070908677397;0;0;Int64[];[175, 194, 204, 287, 329];0;0;0;0;0;0;[175, 194, 204, 287, 329];Int64[]
1754;TW-organicfood-20200813-Y2020;0;5;5;R25;0.25;0;11.3070908677397;0;0;Int64[];[175, 194, 204, 287, 329];0;0;0;0;0;0;[175, 194, 204, 287, 329];Int64[]
1755;TW-organicfood-20200813-Y2020;0;5;5;R25;0.25;0;11.3070908677397;0;0;Int64[];[175, 194, 204, 287, 329];0;0;0;0;0;0;[175, 194, 204, 287, 329];Int64[]
1756;TW-organicfood-20200813-Y2020;0;5;5;R25;0.25;0;11.3070908677397;0;0;Int64[];[175, 194, 204, 287, 329];0;0;0;0;0;0;[175, 194, 204, 287, 329];Int64[]
1757;TW-organicfood-20200813-Y2020;0;5;5;R25;0.25;0;11.3070908677397;0;0;Int64[];[175, 194, 204, 287, 329];0;0;0;0;0;0;[175, 194, 204, 287, 329];Int64[]
1758;TW-organicfood-20200813-Y2020;0;5;5;R25;0.25;0;11.3070908677397;0;0;Int64[];[175, 194, 204, 287, 329];0;0;0;0;0;0;[175, 194, 204, 287, 329];Int64[]
1759;TW-organicfood-20200813-Y2020;0;5;5;R25;0.25;0;11.3070908677397;0;0;Int64[];[175, 194, 204, 287, 329];0;0;0;0;0;0;[175, 194, 204, 287, 329];Int64[]
1760;TW-organicfood-20200813-Y2020;0;5;5;R25;0.25;0;11.3070908677397;0;0;Int64[];[175, 194, 204, 287, 329];0;0;0;0;0;0;[175, 194, 204, 287, 329];Int64[]
1761;TW-organicfood-20200813-Y2020;0;5;5;R50;0.5;1;9.00439489061786;0.406952380952381;1.87262133893189;Int64[];[85, 175, 204, 260, 292];0;0.35647999999999;1.3504;1;1.10192;1.4175;[85, 175, 204, 260, 292];Int64[]
1762;TW-organicfood-20200813-Y2020;0;5;5;R50;0.5;0;8.99356103193439;0;0;Int64[];[85, 175, 194, 204, 260];0;0;0;0;0;0;[85, 175, 194, 204, 260];Int64[]
1763;TW-organicfood-20200813-Y2020;0;5;5;R50;0.5;0;9.00439489061786;0;0;Int64[];[85, 175, 204, 260, 292];0;0;0;0;0;0;[85, 175, 204, 260, 292];Int64[]
1764;TW-organicfood-20200813-Y2020;0;5;5;R50;0.5;0;9.00439489061786;0;0;Int64[];[85, 175, 204, 260, 292];0;0;0;0;0;0;[85, 175, 204, 260, 292];Int64[]
1765;TW-organicfood-20200813-Y2020;0;5;5;R50;0.5;0;9.00439489061786;0;0;Int64[];[85, 175, 204, 260, 292];0;0;0;0;0;0;[85, 175, 204, 260, 292];Int64[]
1766;TW-organicfood-20200813-Y2020;0;5;5;R50;0.5;0;9.00439489061786;0;0;Int64[];[85, 175, 204, 260, 292];0;0;0;0;0;0;[85, 175, 204, 260, 292];Int64[]
1767;TW-organicfood-20200813-Y2020;0;5;5;R50;0.5;0;9.00439489061786;0;0;Int64[];[85, 175, 204, 260, 292];0;0;0;0;0;0;[85, 175, 204, 260, 292];Int64[]
1768;TW-organicfood-20200813-Y2020;0;5;5;R50;0.5;0;8.99356103193439;0;0;Int64[];[85, 175, 194, 204, 260];0;0;0;0;0;0;[85, 175, 194, 204, 260];Int64[]
1769;TW-organicfood-20200813-Y2020;0;5;5;R50;0.5;0;9.00439489061786;0;0;Int64[];[85, 175, 204, 260, 292];0;0;0;0;0;0;[85, 175, 204, 260, 292];Int64[]
1770;TW-organicfood-20200813-Y2020;0;5;5;R50;0.5;0;8.99356103193439;0;0;Int64[];[85, 175, 194, 204, 260];0;0;0;0;0;0;[85, 175, 194, 204, 260];Int64[]
1771;TW-organicfood-20200813-Y2020;0;5;5;R50;0.5;0;9.00439489061786;0;0;Int64[];[85, 175, 204, 260, 292];0;0;0;0;0;0;[85, 175, 204, 260, 292];Int64[]
1772;TW-organicfood-20200813-Y2020;0;5;5;R75;0.75;1;6.46410535326576;0.418620634920635;1.85351584002424;Int64[];[30, 175, 204, 260, 329];0;0.351979999999993;1.3528;1;1.0678;1.2614;[30, 175, 204, 260, 329];Int64[]
1773;TW-organicfood-20200813-Y2020;0;5;5;R75;0.75;0;6.46410535326576;0;0;Int64[];[30, 175, 204, 260, 329];0;0;0;0;0;0;[30, 175, 204, 260, 329];Int64[]
1774;TW-organicfood-20200813-Y2020;0;5;5;R75;0.75;0;6.46410535326576;0;0;Int64[];[30, 175, 204, 260, 329];0;0;0;0;0;0;[30, 175, 204, 260, 329];Int64[]
1775;TW-organicfood-20200813-Y2020;0;5;5;R75;0.75;0;6.46410535326576;0;0;Int64[];[30, 175, 204, 260, 329];0;0;0;0;0;0;[30, 175, 204, 260, 329];Int64[]
1776;TW-organicfood-20200813-Y2020;0;5;5;R75;0.75;0;6.46410535326576;0;0;Int64[];[30, 175, 204, 260, 329];0;0;0;0;0;0;[30, 175, 204, 260, 329];Int64[]
1777;TW-organicfood-20200813-Y2020;0;5;5;R75;0.75;0;6.46410535326576;0;0;Int64[];[30, 175, 204, 260, 329];0;0;0;0;0;0;[30, 175, 204, 260, 329];Int64[]
1778;TW-organicfood-20200813-Y2020;0;5;5;R75;0.75;0;6.46410535326576;0;0;Int64[];[30, 175, 204, 260, 329];0;0;0;0;0;0;[30, 175, 204, 260, 329];Int64[]
1779;TW-organicfood-20200813-Y2020;0;5;5;R75;0.75;0;6.46410535326576;0;0;Int64[];[30, 175, 204, 260, 329];0;0;0;0;0;0;[30, 175, 204, 260, 329];Int64[]
1780;TW-organicfood-20200813-Y2020;0;5;5;R75;0.75;0;6.46410535326576;0;0;Int64[];[30, 175, 204, 260, 329];0;0;0;0;0;0;[30, 175, 204, 260, 329];Int64[]
1781;TW-organicfood-20200813-Y2020;0;5;5;R75;0.75;0;6.46410535326576;0;0;Int64[];[30, 175, 204, 260, 329];0;0;0;0;0;0;[30, 175, 204, 260, 329];Int64[]
1782;TW-organicfood-20200813-Y2020;0;5;5;R75;0.75;0;6.46410535326576;0;0;Int64[];[30, 175, 204, 260, 329];0;0;0;0;0;0;[30, 175, 204, 260, 329];Int64[]
1783;TW-orms-20200807-Y2020;0;10;1;F;0;1;38.54802;1.39569909175792;4.17178059900719;Int64[];[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];0.5141;1.22069000000002;2.3256;3.8068;4.95178000000002;6.2688;[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];Int64[]
1784;TW-orms-20200807-Y2020;0;10;1;F;0;0;38.54802;0;0;Int64[];[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];Int64[]
1785;TW-orms-20200807-Y2020;0;10;1;F;0;0;38.54802;0;0;Int64[];[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];Int64[]
1786;TW-orms-20200807-Y2020;0;10;1;F;0;0;38.54802;0;0;Int64[];[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];Int64[]
1787;TW-orms-20200807-Y2020;0;10;1;F;0;0;38.54802;0;0;Int64[];[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];Int64[]
1788;TW-orms-20200807-Y2020;0;10;1;F;0;0;38.44024;0;0;Int64[];[148, 222, 226, 357, 364, 372, 378, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 357, 364, 372, 378, 436, 481, 504];Int64[]
1789;TW-orms-20200807-Y2020;0;10;1;F;0;0;38.44024;0;0;Int64[];[148, 222, 226, 357, 364, 372, 378, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 357, 364, 372, 378, 436, 481, 504];Int64[]
1790;TW-orms-20200807-Y2020;0;10;1;F;0;0;38.54802;0;0;Int64[];[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];Int64[]
1791;TW-orms-20200807-Y2020;0;10;1;F;0;0;38.54802;0;0;Int64[];[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];Int64[]
1792;TW-orms-20200807-Y2020;0;10;1;F;0;0;38.44024;0;0;Int64[];[148, 222, 226, 357, 364, 372, 378, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 357, 364, 372, 378, 436, 481, 504];Int64[]
1793;TW-orms-20200807-Y2020;0;10;1;F;0;0;38.54802;0;0;Int64[];[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 357, 364, 378, 394, 436, 481, 504];Int64[]
1794;TW-orms-20200807-Y2020;0;10;2;T;0;1;554.29096;1.22595511433011;4.00593250068323;Int64[];[148, 226, 267, 372, 378, 383, 394, 436, 481, 504];0.1814;1.11213;2.2857;3.7428;4.51539999999999;5.3696;[148, 226, 267, 372, 378, 383, 394, 436, 481, 504];Int64[]
1795;TW-orms-20200807-Y2020;0;10;2;T;0;0;550.86115;0;0;Int64[];[222, 226, 372, 378, 383, 394, 399, 436, 481, 504];0;0;0;0;0;0;[222, 226, 372, 378, 383, 394, 399, 436, 481, 504];Int64[]
1796;TW-orms-20200807-Y2020;0;10;2;T;0;0;550.86115;0;0;Int64[];[222, 226, 372, 378, 383, 394, 399, 436, 481, 504];0;0;0;0;0;0;[222, 226, 372, 378, 383, 394, 399, 436, 481, 504];Int64[]
1797;TW-orms-20200807-Y2020;0;10;2;T;0;0;554.29096;0;0;Int64[];[148, 226, 267, 372, 378, 383, 394, 436, 481, 504];0;0;0;0;0;0;[148, 226, 267, 372, 378, 383, 394, 436, 481, 504];Int64[]
1798;TW-orms-20200807-Y2020;0;10;2;T;0;0;554.29096;0;0;Int64[];[148, 226, 267, 372, 378, 383, 394, 436, 481, 504];0;0;0;0;0;0;[148, 226, 267, 372, 378, 383, 394, 436, 481, 504];Int64[]
1799;TW-orms-20200807-Y2020;0;10;2;T;0;0;551.93983;0;0;Int64[];[148, 222, 226, 372, 378, 383, 394, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 372, 378, 383, 394, 436, 481, 504];Int64[]
1800;TW-orms-20200807-Y2020;0;10;2;T;0;0;554.29096;0;0;Int64[];[148, 226, 267, 372, 378, 383, 394, 436, 481, 504];0;0;0;0;0;0;[148, 226, 267, 372, 378, 383, 394, 436, 481, 504];Int64[]
1801;TW-orms-20200807-Y2020;0;10;2;T;0;0;554.29096;0;0;Int64[];[148, 226, 267, 372, 378, 383, 394, 436, 481, 504];0;0;0;0;0;0;[148, 226, 267, 372, 378, 383, 394, 436, 481, 504];Int64[]
1802;TW-orms-20200807-Y2020;0;10;2;T;0;0;551.93983;0;0;Int64[];[148, 222, 226, 372, 378, 383, 394, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 372, 378, 383, 394, 436, 481, 504];Int64[]
1803;TW-orms-20200807-Y2020;0;10;2;T;0;0;554.29096;0;0;Int64[];[148, 226, 267, 372, 378, 383, 394, 436, 481, 504];0;0;0;0;0;0;[148, 226, 267, 372, 378, 383, 394, 436, 481, 504];Int64[]
1804;TW-orms-20200807-Y2020;0;10;2;T;0;0;553.31907;0;0;Int64[];[148, 226, 267, 372, 378, 394, 399, 436, 481, 504];0;0;0;0;0;0;[148, 226, 267, 372, 378, 394, 399, 436, 481, 504];Int64[]
1805;TW-orms-20200807-Y2020;0;10;3;O;0;1;271.63529;1.14190454969867;3.73916797564215;Int64[];[148, 226, 294, 364, 372, 378, 436, 443, 481, 504];0.0066;0.983629999999982;2.1909;1.5366;4.55992000000001;6.3046;[148, 226, 294, 364, 372, 378, 436, 443, 481, 504];Int64[]
1806;TW-orms-20200807-Y2020;0;10;3;O;0;0;271.15774;0;0;Int64[];[148, 222, 226, 270, 294, 364, 378, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 364, 378, 436, 481, 504];Int64[]
1807;TW-orms-20200807-Y2020;0;10;3;O;0;0;270.63608;0;0;Int64[];[148, 222, 226, 270, 294, 364, 394, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 364, 394, 436, 481, 504];Int64[]
1808;TW-orms-20200807-Y2020;0;10;3;O;0;0;271.55798;0;0;Int64[];[148, 226, 294, 364, 378, 394, 436, 443, 481, 504];0;0;0;0;0;0;[148, 226, 294, 364, 378, 394, 436, 443, 481, 504];Int64[]
1809;TW-orms-20200807-Y2020;0;10;3;O;0;0;270.88392;0;0;Int64[];[148, 226, 294, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[148, 226, 294, 364, 372, 378, 394, 436, 481, 504];Int64[]
1810;TW-orms-20200807-Y2020;0;10;3;O;0;0;271.63529;0;0;Int64[];[148, 226, 294, 364, 372, 378, 436, 443, 481, 504];0;0;0;0;0;0;[148, 226, 294, 364, 372, 378, 436, 443, 481, 504];Int64[]
1811;TW-orms-20200807-Y2020;0;10;3;O;0;0;270.30725;0;0;Int64[];[148, 226, 270, 294, 357, 364, 378, 436, 481, 504];0;0;0;0;0;0;[148, 226, 270, 294, 357, 364, 378, 436, 481, 504];Int64[]
1812;TW-orms-20200807-Y2020;0;10;3;O;0;0;271.60755;0;0;Int64[];[148, 226, 270, 294, 364, 372, 378, 436, 481, 504];0;0;0;0;0;0;[148, 226, 270, 294, 364, 372, 378, 436, 481, 504];Int64[]
1813;TW-orms-20200807-Y2020;0;10;3;O;0;0;271.15774;0;0;Int64[];[148, 222, 226, 270, 294, 364, 378, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 364, 378, 436, 481, 504];Int64[]
1814;TW-orms-20200807-Y2020;0;10;3;O;0;0;271.55798;0;0;Int64[];[148, 226, 294, 364, 378, 394, 436, 443, 481, 504];0;0;0;0;0;0;[148, 226, 294, 364, 378, 394, 436, 443, 481, 504];Int64[]
1815;TW-orms-20200807-Y2020;0;10;3;O;0;0;270.95272;0;0;Int64[];[148, 222, 226, 294, 364, 372, 378, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 294, 364, 372, 378, 436, 481, 504];Int64[]
1816;TW-orms-20200807-Y2020;0;10;5;R25;0.25;1;34.2992848198035;1.25194235209235;3.89594571888705;Int64[];[148, 222, 226, 294, 364, 372, 378, 436, 481, 504];0.0425;1.10127000000001;2.2696;1.5548;4.59062;6.3196;[148, 222, 226, 294, 364, 372, 378, 436, 481, 504];Int64[]
1817;TW-orms-20200807-Y2020;0;10;5;R25;0.25;0;34.2240897052698;0;0;Int64[];[222, 226, 294, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[222, 226, 294, 364, 372, 378, 394, 436, 481, 504];Int64[]
1818;TW-orms-20200807-Y2020;0;10;5;R25;0.25;0;34.2240897052698;0;0;Int64[];[222, 226, 294, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[222, 226, 294, 364, 372, 378, 394, 436, 481, 504];Int64[]
1819;TW-orms-20200807-Y2020;0;10;5;R25;0.25;0;34.2992848198035;0;0;Int64[];[148, 222, 226, 294, 364, 372, 378, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 294, 364, 372, 378, 436, 481, 504];Int64[]
1820;TW-orms-20200807-Y2020;0;10;5;R25;0.25;0;34.2240897052698;0;0;Int64[];[222, 226, 294, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[222, 226, 294, 364, 372, 378, 394, 436, 481, 504];Int64[]
1821;TW-orms-20200807-Y2020;0;10;5;R25;0.25;0;34.2240897052698;0;0;Int64[];[222, 226, 294, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[222, 226, 294, 364, 372, 378, 394, 436, 481, 504];Int64[]
